325 156 33848 400874
326 162 34608 403458
327 105 33166 399584
328 156 35388 398253
329 156 37072 394212
330 169 34743 386048
331 169 34997 382887
332 169 35182 378670
333 190 40323 849023
334 190 39327 845387
335 190 39327 840387
336 190 39327 835387
337 190 39327 830387
338 190 39327 825387
339 190 39327 820387
340 190 39327 815387
341 190 39327 810387
342 190 39327 805387
343 190 39327 800387
344 190 39327 795387
345 190 39327 790387
346 190 39327 785387
347 190 39327 780387
348 190 39072 775606
349 190 37718 771805
350 162 40251 428925
351 162 39327 425387
352 162 39327 420387
353 85 39518 415071
354 162 38177 416755
355 85 38643 411983
356 123 40767 409513
357 162 38142 409556
358 123 39917 404948
359 162 37759 406681
360 123 39598 402332
361 156 38704 395155
362 169 37821 384020
363 169 39233 380192
364 169 39671 376182
365 190 43658 847887
366 190 43658 842887
367 190 43658 837887
368 190 43658 832887
369 190 43658 827887
370 190 43658 822887
371 190 43658 817887
372 190 43658 812887
373 190 43658 807887
374 190 43658 802887
375 190 43658 797887
376 190 43658 792887
377 190 43658 787887
378 190 43658 782887
379 190 42896 778633
380 162 44544 432149
381 162 43658 427887
382 162 43658 422887
383 85 42891 417355
384 162 43539 419125
385 85 41136 413404
386 123 44505 411774
387 123 43658 407887
388 123 43502 403691
389 156 43374 396621
390 169 42569 380976
391 169 43555 377751
392 169 44055 374730
393 28 44982 360715
394 28 45019 359734
395 190 47228 849425
396 190 47988 845387
397 190 47988 840387
398 190 47988 835387
399 190 47988 830387
400 190 47988 825387
401 190 47988 820387
402 190 47988 815387
403 190 47988 810387
404 190 47988 805387
405 190 47988 800387
406 190 47988 795387
407 190 47988 790387
408 190 47864 785502
409 190 46539 781629
410 162 49353 439160
411 162 48146 435275
412 162 47988 430387
413 46 49808 425182
414 162 47726 425409
415 65 49091 419267
416 85 46725 417934
417 162 47368 420980
418 65 48815 417836
419 85 46661 417879
420 123 47511 413408
421 123 47840 410197
422 123 47988 405388
423 123 49320 402034
424 123 49918 396260
425 156 47683 396545
426 169 48359 378712
427 169 47982 375478
428 28 45274 360316
429 190 51226 846610
430 190 52318 842887
431 190 52318 837887
432 190 52318 832887
433 190 52318 827887
434 190 52318 822887
435 190 52318 817887
436 190 52318 812887
437 190 52318 807887
438 190 52318 802887
439 190 52318 797887
440 190 52318 792887
441 190 51705 788468
442 162 53068 442005
443 162 52318 437887
444 162 52318 432887
445 46 52554 426737
446 47 54679 428048
447 162 52066 428656
448 46 51374 424331
449 65 52658 422258
450 162 49786 422909
451 65 52634 418750
452 123 51059 407374
453 123 52318 402887
454 123 52679 397983
455 123 54315 393461
456 169 53467 385546
457 169 53606 382504
458 169 52341 377863
459 169 51003 374883
460 190 55254 843713
461 190 56555 840267
462 190 56648 835387
463 190 56648 830387
464 190 56648 825387
465 190 56648 820387
466 190 56648 815387
467 190 56648 810387
468 190 56648 805387
469 190 56648 800387
470 190 56625 795417
471 190 55397 791491
472 162 56863 444977
473 162 55997 440192
474 162 56648 435386
475 46 56642 428230
476 47 57321 428995
477 162 56496 430888
478 46 55648 427423
479 65 56786 423861
480 65 56648 420387
481 65 57618 416540
482 65 59083 410747
483 123 56071 404117
484 123 56393 400383
485 123 56708 395801
486 123 54962 392252
487 179 58575 389601
488 169 56472 384645
489 169 56314 380874
490 161 57915 373180
491 169 55153 376872
492 190 59544 840535
493 190 60642 837506
494 190 60978 832887
495 190 60978 827887
496 190 60978 822887
497 190 60978 817887
498 190 60978 812887
499 190 60978 807887
500 190 60978 802887
501 190 60506 798306
502 190 59445 795001
503 162 60167 445885
504 162 61180 445253
505 162 61068 436730
506 163 62989 437818
507 162 60588 432729
508 163 62544 433641
509 164 62495 434882
510 46 60038 427966
511 47 60196 428948
512 69 62282 426981
513 162 61944 429192
514 65 60097 422295
515 69 62345 425093
516 65 60846 417851
517 65 61367 413229
518 123 61952 406509
519 123 60719 403397
520 123 60188 397044
521 123 61378 393467
522 179 60007 390720
523 123 63109 388494
524 179 59975 389592
525 169 60406 382196
526 169 61907 378441
527 205 60112 378875
528 161 59491 373286
529 190 64731 834660
530 190 65308 830387
531 190 65308 825387
532 190 65308 820387
533 190 65308 815387
534 190 65308 810387
535 190 65308 805387
536 190 64270 801364
537 162 62558 445203
538 198 67625 445239
539 163 65581 438099
540 162 63304 436731
541 163 64332 436276
542 164 63002 435322
543 69 64416 428368
544 162 63357 430138
545 163 64290 430333
546 164 64547 429921
547 69 65394 425966
548 163 65714 427764
549 65 64784 413875
550 65 65331 411491
551 123 66809 409312
552 123 65240 404958
553 123 66808 402366
554 123 65024 393910
555 123 65311 390386
556 123 65993 386153
557 169 64953 379422
558 169 65777 376104
559 190 68789 831823
560 190 69638 827887
561 190 69638 822887
562 190 69638 817887
563 190 69638 812887
564 190 69306 808172
565 190 67990 804469
566 198 69366 447428
567 198 70368 444060
568 69 69323 426061
569 69 70003 423619
570 65 68496 412215
571 123 68747 410432
572 203 70582 410897
573 123 69184 408269
574 203 71270 408726
575 123 69404 402725
576 123 69013 392088
577 204 71272 391732
578 123 69638 387887
579 123 69395 384360
580 169 69692 377614
581 169 69658 373572
582 189 72193 372745
583 190 72752 829018
584 190 73959 825372
585 190 73968 820387
586 190 73968 815387
587 190 73115 811221
588 168 76009 454863
589 198 74386 453366
590 198 73352 451576
591 198 72270 443570
592 69 73546 423866
593 69 74505 421002
594 203 73374 409303
595 123 72002 406232
596 203 74192 406120
597 110 75232 388714
598 123 72655 389263
599 204 73901 390787
600 110 75648 385863
601 123 72833 385642
602 204 74370 387115
603 169 73122 379046
604 169 73191 375793
605 189 73513 373437
606 189 73023 372530
607 190 76892 826003
608 190 78135 822696
609 190 78102 818059
610 190 76751 814219
611 192 79422 646729
612 192 79109 642876
613 192 79072 637876
614 192 79035 632877
615 192 78998 627877
616 192 78962 622877
617 192 78925 617877
618 192 78888 612877
619 192 78848 607888
620 192 77889 604879
621 111 80174 459217
622 168 77317 456124
623 168 76870 454736
624 69 76633 422270
625 207 77564 423488
626 69 78364 417802
627 69 79321 415037
628 203 78263 407073
629 203 77450 405080
630 21 80224 386935
631 110 77316 386850
632 21 79823 385182
633 110 77572 384642
634 190 81430 820584
635 192 83368 649297
636 192 82629 645387
637 192 82629 640387
638 192 82629 635387
639 192 82629 630387
640 192 82629 625387
641 192 82629 620387
642 192 82629 615387
643 192 82596 610440
644 192 81416 607184
645 111 84284 464199
646 111 82606 460578
647 125 83756 429761
648 69 81712 418342
649 69 82629 415451
650 203 82936 412969
651 203 83621 409942
652 203 82009 407225
653 21 81956 389204
654 21 82824 386021
655 21 82069 380169
656 22 83035 380362
657 23 84065 380454
658 21 83539 375887
659 192 87576 651972
660 192 86959 647887
661 192 86959 642887
662 192 86959 637887
663 192 86959 632887
664 192 86959 627887
665 192 86959 622887
666 192 86959 617887
667 192 86872 613020
668 192 85671 609912
669 29 88620 471247
670 29 87989 470022
671 111 86826 466610
672 111 85651 463642
673 125 87241 428475
674 69 85749 416067
675 69 85722 414179
676 70 88001 413658
677 203 85515 411854
678 203 85297 409278
679 21 85096 387263
680 21 85119 382501
681 23 85086 381485
682 21 84771 376904
683 23 86249 377843
684 21 85172 374573
685 23 87227 375381
686 192 91791 654648
687 192 91289 650387
688 192 91289 645387
689 192 91289 640387
690 192 91289 635387
691 192 91289 630387
692 192 91289 625387
693 192 91289 620387
694 192 91120 615628
695 192 89926 612641
696 82 93125 479472
697 82 91600 476170
698 29 89026 471234
699 125 90514 428198
700 125 91248 427474
701 128 93408 420452
702 70 90925 413629
703 72 91542 414394
704 70 91893 411815
705 23 88422 375411
706 192 96009 657325
707 192 95619 652887
708 192 95619 647887
709 192 95619 642887
710 192 95619 637887
711 192 95619 632887
712 192 95619 627887
713 192 95619 622887
714 192 95354 618263
715 192 94181 615369
716 119 98459 532892
717 119 98345 522746
718 119 97304 519001
719 82 98362 492736
720 82 96680 486288
721 82 96057 482684
722 82 94947 479328
723 33 97429 458809
724 125 95279 427268
725 128 95085 421220
726 128 95624 418795
727 70 95419 412093
728 71 96950 413441
729 72 95963 413478
730 192 101388 662904
731 192 100229 660001
732 192 99949 655387
733 192 99949 650387
734 192 99949 645387
735 192 99949 640387
736 192 99949 635387
737 192 99949 630387
738 192 99949 625387
739 192 99591 620913
740 119 102152 559866
741 119 101466 555040
742 119 101169 550305
743 119 100955 545306
744 119 100682 540289
745 119 100356 535342
746 119 100439 530468
747 119 100457 525309
748 119 99995 520553
749 118 102557 510269
750 118 101918 504914
751 118 101225 501542
752 82 100400 494650
753 82 99843 490439
754 82 99225 485249
755 82 98281 481759
756 33 98163 458872
757 70 100615 413726
758 72 99106 414063
759 70 99413 412418
760 192 105638 665679
761 192 104444 662657
762 192 104279 657887
763 192 104279 652887
764 192 104279 647887
765 192 104279 642887
766 192 104279 637887
767 192 104279 632887
768 192 104279 627887
769 192 103828 623564
770 119 106072 571964
771 119 105181 567613
772 119 104589 562803
773 119 104279 557887
774 119 104279 552887
775 119 104279 547887
776 119 104279 542887
777 119 104279 537887
778 119 104026 532994
779 184 106529 532697
780 3 105704 528398
781 119 103379 528040
782 138 105194 526002
783 118 105028 520910
784 119 103025 523031
785 138 105371 523189
786 118 104606 517913
787 119 102818 519199
788 118 103904 512288
789 118 103734 507851
790 118 103196 503706
791 82 102907 496015
792 82 102522 493475
793 82 101554 487860
794 17 104151 432664
795 14 105243 416985
796 14 104539 414741
797 70 102503 414087
798 192 109888 668455
799 192 108681 665278
800 192 108609 660387
801 192 108609 655387
802 192 108609 650387
803 192 108609 645387
804 192 108609 640387
805 192 108609 635387
806 192 108609 630387
807 192 108062 626215
808 119 110385 579206
809 119 109144 575055
810 119 108609 570387
811 45 110860 564684
812 119 108509 565418
813 45 110305 560246
814 119 108051 560434
815 45 110137 557508
816 119 108207 555358
817 202 110529 555403
818 43 110267 550144
819 119 108126 550463
820 202 110250 552295
821 43 109697 545207
822 119 107909 545474
823 43 109153 540823
824 119 107386 540689
825 185 108317 538176
826 119 106702 535992
827 184 107072 534120
828 185 108104 536292
829 3 106571 529678
830 184 106772 532166
831 138 107051 524382
832 118 107102 520779
833 138 107596 522280
834 24 111403 450514
835 14 110723 424542
836 14 109990 419247
837 14 108514 416137
838 192 114138 671230
839 192 112957 667858
840 192 112940 662887
841 192 112940 657887
842 192 112940 652887
843 192 112940 647887
844 192 112940 642887
845 192 112940 637887
846 192 112940 632887
847 192 112294 628865
848 119 113701 582284
849 119 112940 577887
850 45 114748 571340
851 119 112871 572945
852 44 112863 566350
853 45 113128 568037
854 119 111723 568621
855 44 111914 563776
856 45 111028 563305
857 119 110072 562904
858 45 111591 557873
859 202 113284 556653
860 43 111052 551551
861 119 110109 552879
862 202 112822 554121
863 43 110090 547896
864 202 115731 548007
865 55 115062 508513
866 129 113729 500507
867 176 114844 503519
868 178 115182 502975
869 129 113620 497619
870 129 113701 495024
871 115 114198 461869
872 115 112664 459381
873 24 111978 451377
874 24 113112 448685
875 37 112410 433259
876 14 114308 425422
877 14 112871 422822
878 14 112901 417979
879 14 113476 414582
880 152 114655 396429
881 192 118316 673937
882 192 117270 670387
883 192 117270 665387
884 192 117270 660387
885 192 117270 655387
886 192 117270 650387
887 192 117270 645387
888 192 117270 640387
889 192 117270 635387
890 192 116521 631516
891 119 118655 589137
892 119 117375 585294
893 119 116947 580478
894 202 119064 579881
895 45 117738 574576
896 119 116441 576072
897 44 116126 567889
898 45 115788 571234
899 44 116542 566661
900 202 117926 559377
901 202 117270 555387
902 202 117398 550364
903 202 118160 546790
904 55 116372 510059
905 56 118826 509826
906 176 116978 504638
907 178 117235 503616
908 78 118689 498015
909 129 115064 499615
910 177 117046 499005
911 178 117588 501664
912 77 118969 496129
913 78 118713 497414
914 129 114768 495255
915 115 117466 463654
916 115 116246 461884
917 116 115803 460949
918 14 117158 424527
919 13 118794 418720
920 14 117226 418907
921 13 118989 416431
922 14 117094 415650
923 152 115248 396070
924 192 122484 676609
925 192 121600 672887
926 192 121600 667887
927 192 121600 662887
928 192 121600 657887
929 192 121600 652887
930 192 121600 647887
931 192 121600 642887
932 192 121600 637887
933 192 120739 634166
934 119 122352 592041
935 119 121600 587887
936 119 121117 583670
937 202 122297 581756
938 44 119450 577379
939 45 119516 576940
940 119 119025 577681
941 202 121757 578007
942 45 118968 573222
943 202 122850 573285
944 45 121727 568153
945 202 123072 567833
946 44 119684 563622
947 45 120532 564228
948 202 121984 562680
949 202 121600 557887
950 202 121600 552887
951 202 121598 547890
952 202 121129 545098
953 56 120402 511535
954 56 119622 509230
955 176 120625 503139
956 178 119734 502720
957 76 121315 496480
958 77 120533 497664
959 78 121907 497604
960 76 121646 494847
961 78 123384 494472
962 20 123385 473738
963 115 119223 463536
964 148 123043 440390
965 148 122488 439780
966 14 120141 425528
967 13 121073 421827
968 14 119636 422789
969 13 120165 418273
970 192 126679 679283
971 192 125930 675387
972 192 125930 670387
973 192 125930 665387
974 192 125930 660387
975 192 125930 655387
976 192 125930 650387
977 192 125930 645387
978 192 125930 640387
979 192 124941 636817
980 119 126341 594874
981 119 125930 590387
982 52 126347 586074
983 119 124780 586281
984 202 126630 584440
985 202 125930 580387
986 202 125930 575387
987 202 125930 570387
988 202 125930 565387
989 202 125930 560387
990 202 125930 555387
991 202 125785 550605
992 202 124610 547037
993 130 127747 505477
994 78 124944 495137
995 108 127543 487185
996 20 123876 474537
997 148 126247 441689
998 181 128161 440488
999 182 127600 440368
1000 99 128119 429678
1001 100 128621 425725
1002 100 125541 418173
1003 100 125399 417701
1004 90 127223 410700
1005 192 130887 681959
1006 192 130260 677887
1007 192 130260 672887
1008 192 130260 667887
1009 192 130260 662887
1010 192 130260 657887
1011 192 130260 652887
1012 192 130260 647887
1013 192 130255 642896
1014 192 129127 639477
1015 119 131669 600452
1016 119 130480 597576
1017 52 131623 590453
1018 119 130258 592891
1019 52 130088 588699
1020 119 129161 589560
1021 202 130678 586877
1022 202 130260 582887
1023 202 130260 577887
1024 202 130260 572887
1025 202 130260 567887
1026 202 130260 562887
1027 202 130260 557887
1028 202 130256 552898
1029 74 132637 548330
1030 202 129902 550103
1031 108 131280 516081
1032 108 131356 513040
1033 108 131915 508693
1034 130 130182 506965
1035 130 131095 504567
1036 108 132332 497578
1037 109 132283 496611
1038 108 131738 490952
1039 109 132023 494768
1040 108 130994 488005
1041 108 131467 484115
1042 209 132116 476158
1043 208 131238 471126
1044 209 131763 471601
1045 208 131814 467030
1046 209 131816 469121
1047 208 131557 463966
1048 148 128186 443022
1049 181 128531 441406
1050 182 128281 438333
1051 99 132168 431438
1052 99 130114 429884
1053 100 129413 425512
1054 100 130616 424659
1055 100 130415 419476
1056 90 129761 411032
1057 90 130170 410271
1058 102 132430 407169
1059 131 130210 391340
1060 131 129579 389600
1061 192 135101 684635
1062 192 134590 680387
1063 192 134590 675387
1064 192 134590 670387
1065 192 134590 665387
1066 192 134590 660387
1067 192 134590 655387
1068 192 134590 650387
1069 192 134555 645444
1070 192 133374 642198
1071 119 135987 602952
1072 119 134753 600111
1073 119 134531 595465
1074 202 136045 593466
1075 51 133228 590257
1076 52 133661 590285
1077 119 133335 591997
1078 202 135189 590075
1079 202 134590 585387
1080 202 134590 580387
1081 202 134590 575387
1082 202 134590 570387
1083 202 134590 565387
1084 202 134590 560387
1085 74 136033 553190
1086 202 134564 555425
1087 74 134909 550051
1088 202 133300 551784
1089 74 135267 545729
1090 74 136401 541198
1091 74 136597 535149
1092 74 136960 530896
1093 108 134567 514838
1094 108 134590 510387
1095 108 134862 505538
1096 130 132485 504785
1097 108 135137 500122
1098 108 135390 495274
1099 109 133604 495685
1100 108 134633 490327
1101 108 134549 485782
1102 109 135051 483704
1103 109 135969 482738
1104 114 135690 479166
1105 114 135962 477120
1106 208 136040 474958
1107 209 134192 475358
1108 208 135603 472499
1109 209 134353 470566
1110 208 133777 465204
1111 209 135411 465503
1112 208 134828 462497
1113 209 134630 462370
1114 99 136346 434545
1115 99 133803 431091
1116 100 132660 425165
1117 102 135089 408741
1118 102 134715 406259
1119 81 135315 387917
1120 81 135181 386275
1121 192 139319 687311
1122 192 138920 682887
1123 192 138920 677887
1124 192 138920 672887
1125 192 138920 667887
1126 192 138920 662887
1127 192 138920 657887
1128 192 138920 652887
1129 192 138829 648025
1130 192 137628 644926
1131 119 139087 602560
1132 50 141046 597808
1133 119 138489 598247
1134 202 139818 596255
1135 119 137472 595133
1136 202 138931 592870
1137 202 138920 587887
1138 202 138920 582887
1139 202 138920 577887
1140 202 138920 572887
1141 202 138920 567887
1142 202 138920 562887
1143 74 140286 556432
1144 202 138658 558166
1145 74 138971 552818
1146 202 137478 554937
1147 74 138920 547887
1148 74 138920 542887
1149 74 138952 537886
1150 74 138955 532903
1151 74 139375 529203
1152 108 140240 515755
1153 108 138947 512788
1154 108 138920 507887
1155 108 138920 502887
1156 108 138975 497917
1157 108 138914 492898
1158 108 137630 488697
1159 54 140331 480398
1160 108 137433 483556
1161 109 136774 482758
1162 54 140400 479605
1163 113 138183 476898
1164 114 137266 477906
1165 208 136819 467963
1166 209 137194 466456
1167 208 136239 462839
1168 209 137188 464254
1169 99 137777 436847
1170 99 136660 432666
1171 160 140490 410654
1172 102 138704 407161
1173 102 138701 403836
1174 79 139611 396442
1175 79 138519 395379
1176 81 140503 390674
1177 81 140732 388367
1178 81 139610 382224
1179 81 138092 378968
1180 192 143224 689923
1181 192 142948 685391
1182 192 142920 680392
1183 192 142891 675393
1184 192 142861 670394
1185 192 142831 665394
1186 192 142800 660394
1187 192 142770 655394
1188 192 142651 650571
1189 192 141883 647655
1190 119 143488 604903
1191 49 143842 599001
1192 50 143686 599806
1193 119 142598 601484
1194 50 142261 597301
1195 202 143319 595085
1196 202 143250 590387
1197 202 143250 585387
1198 202 143250 580387
1199 202 143250 575387
1200 202 143250 570387
1201 202 143250 565387
1202 74 144230 559284
1203 202 142705 561044
1204 74 143250 555387
1205 74 143250 550387
1206 74 143250 545387
1207 74 143250 540387
1208 74 143250 535387
1209 74 143221 531043
1210 108 145162 519592
1211 108 143349 515229
1212 108 143250 510387
1213 108 143250 505387
1214 108 143250 500387
1215 108 143241 495404
1216 96 142831 491155
1217 108 142172 492198
1218 54 142589 480386
1219 196 145510 425789
1220 102 141908 408215
1221 160 143799 410597
1222 102 141968 406661
1223 79 143981 398794
1224 80 145016 399016
1225 102 141554 402199
1226 79 143008 396804
1227 80 145359 396588
1228 81 140458 390426
1229 81 144376 383964
1230 81 142722 381788
1231 81 144559 376781
1232 192 144869 692795
1233 192 144829 687892
1234 192 144789 682890
1235 192 144748 677889
1236 192 144708 672887
1237 119 149007 610474
1238 119 147862 607502
1239 49 149212 601158
1240 50 147844 601391
1241 119 147413 603568
1242 49 145594 598994
1243 50 146255 599928
1244 202 147754 597075
1245 202 147581 592887
1246 202 147581 587887
1247 202 147581 582887
1248 202 147581 577887
1249 202 147581 572887
1250 202 147581 567887
1251 74 148182 562148
1252 202 146733 563922
1253 74 147581 557887
1254 74 147581 552887
1255 74 147581 547887
1256 74 147581 542887
1257 74 147581 537887
1258 74 147581 532887
1259 74 148489 528408
1260 74 149802 523028
1261 108 147741 521423
1262 108 147581 517887
1263 108 147581 512887
1264 108 147581 507887
1265 108 147581 502887
1266 108 147537 497955
1267 124 148923 495770
1268 108 146359 494707
1269 124 148521 493656
1270 54 149536 477876
1271 196 147558 426175
1272 195 148968 424681
1273 196 148295 424642
1274 160 146492 410863
1275 160 148066 409776
1276 79 147852 396164
1277 80 146786 397789
1278 80 146541 395200
1279 81 146048 386785
1280 81 147022 383075
1281 81 147651 379380
1282 119 152047 610036
1283 49 152101 602954
1284 50 152658 603149
1285 119 151876 605494
1286 49 151330 601841
1287 50 151605 602125
1288 119 150508 602873
1289 202 152554 599163
1290 202 151911 595387
1291 202 151911 590387
1292 202 151911 585387
1293 202 151911 580387
1294 202 151911 575387
1295 202 151911 570387
1296 74 151563 563782
1297 75 153411 565193
1298 202 151362 566568
1299 74 151838 560387
1300 75 154401 560379
1301 74 151911 555387
1302 74 151911 550387
1303 74 151594 545552
1304 74 151910 540385
1305 74 151911 535387
1306 74 151911 530387
1307 74 151965 525400
1308 74 152736 521744
1309 108 151549 519793
1310 108 151911 515387
1311 108 151911 510387
1312 108 151911 505387
1313 108 151780 500571
1314 124 153170 498576
1315 108 150575 497479
1316 124 151960 495310
1317 124 151744 492305
1318 54 150689 478559
1319 54 151623 476717
1320 84 153885 444359
1321 195 153087 443043
1322 195 152962 441950
1323 195 152691 424621
1324 196 150812 425734
1325 160 149500 409952
1326 81 150464 382976
1327 81 150479 382678
1328 93 153325 375133
1329 93 152988 368540
1330 93 152222 366396
1331 119 156508 612130
1332 119 156241 607887
1333 50 155836 603311
1334 119 155690 604785
1335 202 156961 601870
1336 202 156241 597887
1337 202 156241 592887
1338 202 156241 587887
1339 202 156241 582887
1340 202 155694 578136
1341 202 155278 573004
1342 75 154545 566314
1343 202 154507 568906
1344 74 154556 562232
1345 75 155079 562641
1346 74 154178 557260
1347 75 155364 558145
1348 74 154966 552789
1349 75 156323 553219
1350 74 155105 548138
1351 74 154899 541356
1352 127 158238 544000
1353 74 156237 537878
1354 74 156241 532887
1355 74 156241 527887
1356 74 156241 522887
1357 74 156963 518451
1358 108 155140 517073
1359 74 158249 514252
1360 108 156182 512848
