286 Doggersbank 30667 775387
287 Doggersbank 30667 770387
288 Doggersbank 30274 765728
289 Doggersbank 29063 762192
290 Voordelta 32080 423626
291 Voordelta 30833 420218
292 Voordelta 30667 415387
293 Voordelta 30667 410387
294 Voordelta 30667 405387
295 Manteling van Walcheren 30101 401277
296 Veerse Meer 33229 400389
297 Voordelta 30905 402310
298 Westerschelde & Saeftinghe 30638 384134
299 Westerschelde & Saeftinghe 30899 380739
300 Doggersbank 36196 846311
301 Doggersbank 35010 842866
302 Doggersbank 34997 837887
303 Doggersbank 34997 832887
304 Doggersbank 34997 827887
305 Doggersbank 34997 822887
306 Doggersbank 34997 817887
307 Doggersbank 34997 812887
308 Doggersbank 34997 807887
309 Doggersbank 34997 802887
310 Doggersbank 34997 797887
311 Doggersbank 34997 792887
312 Doggersbank 34997 787887
313 Doggersbank 34997 782887
314 Doggersbank 34997 777887
315 Doggersbank 34997 772887
316 Doggersbank 34068 768787
317 Voordelta 36074 426389
318 Voordelta 35000 422883
319 Voordelta 34997 417887
320 Kop van Schouwen 37332 413092
321 Voordelta 34870 412876
322 Voordelta 34997 407887
323 Manteling van Walcheren 33117 401230
324 Oosterschelde 37326 403144
325 Veerse Meer 33848 400874
326 Voordelta 34608 403458
327 Manteling van Walcheren 33166 399584
328 Veerse Meer 35388 398253
329 Veerse Meer 37072 394212
330 Westerschelde & Saeftinghe 34743 386048
331 Westerschelde & Saeftinghe 34997 382887
332 Westerschelde & Saeftinghe 35182 378670
333 Doggersbank 40323 849023
334 Doggersbank 39327 845387
335 Doggersbank 39327 840387
336 Doggersbank 39327 835387
337 Doggersbank 39327 830387
338 Doggersbank 39327 825387
339 Doggersbank 39327 820387
340 Doggersbank 39327 815387
341 Doggersbank 39327 810387
342 Doggersbank 39327 805387
343 Doggersbank 39327 800387
344 Doggersbank 39327 795387
345 Doggersbank 39327 790387
346 Doggersbank 39327 785387
347 Doggersbank 39327 780387
348 Doggersbank 39072 775606
349 Doggersbank 37718 771805
350 Voordelta 40251 428925
351 Voordelta 39327 425387
352 Voordelta 39327 420387
353 Kop van Schouwen 39518 415071
354 Voordelta 38177 416755
355 Kop van Schouwen 38643 411983
356 Oosterschelde 40767 409513
357 Voordelta 38142 409556
358 Oosterschelde 39917 404948
359 Voordelta 37759 406681
360 Oosterschelde 39598 402332
361 Veerse Meer 38704 395155
362 Westerschelde & Saeftinghe 37821 384020
363 Westerschelde & Saeftinghe 39233 380192
364 Westerschelde & Saeftinghe 39671 376182
365 Doggersbank 43658 847887
366 Doggersbank 43658 842887
367 Doggersbank 43658 837887
368 Doggersbank 43658 832887
369 Doggersbank 43658 827887
370 Doggersbank 43658 822887
371 Doggersbank 43658 817887
372 Doggersbank 43658 812887
373 Doggersbank 43658 807887
374 Doggersbank 43658 802887
375 Doggersbank 43658 797887
376 Doggersbank 43658 792887
377 Doggersbank 43658 787887
378 Doggersbank 43658 782887
379 Doggersbank 42896 778633
380 Voordelta 44544 432149
381 Voordelta 43658 427887
382 Voordelta 43658 422887
383 Kop van Schouwen 42891 417355
384 Voordelta 43539 419125
385 Kop van Schouwen 41136 413404
386 Oosterschelde 44505 411774
387 Oosterschelde 43658 407887
388 Oosterschelde 43502 403691
389 Veerse Meer 43374 396621
390 Westerschelde & Saeftinghe 42569 380976
391 Westerschelde & Saeftinghe 43555 377751
392 Westerschelde & Saeftinghe 44055 374730
393 Canisvliet 44982 360715
394 Canisvliet 45019 359734
395 Doggersbank 47228 849425
396 Doggersbank 47988 845387
